poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
78492,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,2/19/22,2/23/22,,"",,152935,1078,rv,,rv,,2/24/22 15:14,"",https://echeloninsights.com/in-the-news/february-22-omnibus-political-2/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,44.0,
78495,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,Online,,2/19/22,2/23/22,,"",,152984,1247,a,,a,,2/25/22 21:06,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q1-nationwide-survey,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,40.0,
78495,1697,Bullfinch,"","",The Bullfinch Group,692,The Bullfinch Group,,Online,,2/19/22,2/23/22,,"",,152985,1044,rv,,rv,,2/25/22 21:06,"",https://www.thebullfinchgroup.com/post/public-release-of-bullfinch-q1-nationwide-survey,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,42.0,
78475,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,2/19/22,2/22/22,,"",,152837,1290,rv,,rv,,2/23/22 09:31,"",https://docs.cdn.yougov.com/af2sfv6t42/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,38.0,
78493,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Fox News/Beacon Research/Shaw & Co. Research,A,Live Phone,,2/19/22,2/22/22,,"",,152987,1001,rv,,rv,,2/25/22 21:06,"",https://www.foxnews.com/politics/fox-news-poll-republicans-maintain-advantage-generic-midterm-ballot,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,49.0,
78491,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,2/16/22,2/22/22,,"",,152910,1000,lv,,lv,,2/24/22 14:58,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,47.0,
78473,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,2/19/22,2/21/22,,"",,152836,2005,rv,,rv,,2/23/22 09:18,"",https://assets.morningconsult.com/wp-uploads/2022/02/22150612/2202139_crosstabs_POLITICO_RVs_v1_SH.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,41.0,
78464,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online/Text,,2/19/22,2/20/22,,"",,152758,1138,rv,,rv,,2/22/22 09:05,"",https://emersonpolling.reportablenews.com/pr/february-2022-national-poll-inflation-tops-nation-s-concerns-perception-of-covid-s-public-health-threat-drops,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.4,49.9,
78503,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,B+,Live Phone,,2/16/22,2/20/22,,"",,153001,1000,rv,,rv,,2/28/22 09:26,"",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2022/02_28_2022_complete_marginals.pdf?la=en&hash=6644AE77129EC0F4D711EB83D90CBC0E683DA658,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,38.9,37.3,
78459,399,Rasmussen (Pulse Opinion Research),1744,Miranda Devine's LAPTOP FROM HELL,Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,,2/13/22,2/17/22,,"",,152738,2500,lv,,lv,,2/18/22 10:37,"",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_feb18,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,37.0,50.0,
78845,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,2/15/22,2/16/22,,"",,155018,1000,rv,,rv,,4/27/22 19:51,"",https://www.winningtheissues.org/wp-content/uploads/2022/04/Winning-the-Issues-February-2022-National-Survey.pdf,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,44.0,
78443,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,2/12/22,2/15/22,,"",,152697,1231,rv,,rv,,2/16/22 10:36,"",https://twitter.com/YouGovAmerica/status/1493949054325334024,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,37.0,
78445,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,2/10/22,2/14/22,,"",,152718,1321,a,,a,,2/16/22 14:02,"",https://poll.qu.edu/poll-release?releaseid=3835,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,45.0,
78445,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,2/10/22,2/14/22,,"",,152719,1172,rv,,rv,,2/16/22 14:02,"",https://poll.qu.edu/poll-release?releaseid=3835,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,46.0,
78441,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,2/12/22,2/13/22,,"",,152663,2005,rv,,rv,,2/16/22 08:10,"",https://www.politico.com/f/?id=0000017f-0229-df48-a77f-42a928d30000,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,43.0,
78822,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,2/9/22,2/11/22,,"",,154915,1007,a,,a,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,39.2,35.5,
78822,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,2/9/22,2/11/22,,"",,154923,813,rv,,rv,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,44.5,41.5,
78440,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,B/C,Online,,2/8/22,2/10/22,,"",,152662,800,lv,,lv,,2/15/22 20:48,"",https://senopportunity.org/wp-content/uploads/2022/02/2022-01-22-PUBLIC-DECK-v2-National-SOF.pdf,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,45.0,
78430,461,Susquehanna,1458,The Federalist,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,,2/3/22,2/9/22,,"",,152615,800,lv,,lv,,2/11/22 13:22,"",https://thefederalist.com/2022/02/11/gop-surges-to-6-point-generic-ballot-lead-in-new-fdrlst-susquehanna-poll/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,47.0,
78412,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,2/5/22,2/8/22,,"",,152521,1255,rv,,rv,,2/9/22 10:36,"",https://docs.cdn.yougov.com/i8sxn720xf/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,39.0,
78515,379,POS,222,Citizens for Responsible Energy Solutions,Public Opinion Strategies,260,Public Opinion Strategies,A-,Online,,2/4/22,2/8/22,,"",,153096,1000,rv,,rv,,3/1/22 10:34,"",https://cresenergy.com/pressreleases/poll-voters-support-commonsense-all-the-above-energy-policies-championed-by-republicans/,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,41.0,
78448,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,1/31/22,2/7/22,,"",,152725,4404,a,,a,,2/17/22 09:21,"",https://www.ipsos.com/en-us/news-polls/half-americans-say-certain-to-vote-upcoming-midterms-021522,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,34.0,
78403,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,2/5/22,2/6/22,,"",,152502,2005,rv,,rv,,2/9/22 08:09,"",https://assets.morningconsult.com/wp-uploads/2022/02/08222920/2202029_crosstabs_POLITICO_RVs_v2_SH.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,43.0,
78435,1250,Trafalgar Group,1634,Convention of States Action,Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,,2/2/22,2/6/22,,"",,152638,1073,lv,,lv,,2/14/22 20:34,"",https://www.thetrafalgargroup.org/wp-content/uploads/2022/02/COSA-National-Issues-Full-Report-0209.pdf,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.9,54.4,
78424,1361,SSRS,143,CNN,SSRS,297,SSRS,C,Live Phone/Online,,1/10/22,2/6/22,,"",,152598,1257,rv,,rv,,2/11/22 09:41,"",https://www.cnn.com/2022/02/11/politics/cnn-poll-economy-education-2022/index.html,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,44.0,
78377,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/29/22,2/1/22,,"",,152369,1273,rv,,rv,,2/2/22 10:34,"",https://docs.cdn.yougov.com/o2uq4b0h68/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,38.0,
78373,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,1/28/22,1/30/22,,"",,152344,2005,rv,,rv,,2/2/22 07:52,"",https://www.politico.com/f/?id=0000017e-b883-d713-a1ff-fbab0b900000,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,41.0,
78823,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,1/26/22,1/28/22,,"",,154916,1003,a,,a,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,38.1,37.4,
78823,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,1/26/22,1/28/22,,"",,154924,808,rv,,rv,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,44.1,43.8,
78374,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,B/C,Online,,1/25/22,1/27/22,,"",,152345,800,lv,,lv,,2/2/22 07:52,"",https://senopportunity.org/wp-content/uploads/2022/02/2022-01-21-PUBLIC-DECK-National-SOF.pdf,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,47.0,
78408,1347,Cygnal Political,"","",Cygnal,67,Cygnal,B+,Online,,1/25/22,1/27/22,,"",,152465,5837,lv,,lv,,2/8/22 16:05,"",https://www.cygn.al/cygnal-national-voter-trends-panel/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.8,47.1,
78334,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/22/22,1/25/22,,"",,152149,1249,rv,,rv,,1/26/22 10:05,"",https://docs.cdn.yougov.com/msj0jl4o2x/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,38.0,
78360,573,Zogby,"","",Zogby Analytics,395,Zogby Interactive/JZ Analytics,B-,Online,,1/21/22,1/24/22,,"",,152403,897,lv,,lv,,2/3/22 09:39,"",https://zogbyanalytics.com/news/1124-the-zogby-poll-congressional-generic-2-2-2022,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.7,41.9,
78338,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,,1/20/22,1/24/22,,"",,152174,794,a,,a,,1/26/22 11:10,"",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_012622/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,50.0,
78338,320,Monmouth U.,"","",Monmouth University,215,Monmouth University,A,Live Phone,,1/20/22,1/24/22,,"",,152175,735,rv,,rv,,1/26/22 11:10,"",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_012622/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,51.0,
78335,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,1/22/22,1/23/22,,"",,152148,2005,rv,,rv,,1/26/22 10:05,"",https://www.politico.com/f/?id=0000017e-92cd-db3e-a17e-d2ff8b5d0000,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,42.0,
78330,235,InsiderAdvantage,1457,Center for American Greatness,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,IVR/Live Phone,,1/21/22,1/23/22,,"",,152072,850,lv,,lv,,1/25/22 10:27,"",https://amgreatness.com/2022/01/25/poll-only-40-percent-of-americans-approve-of-bidens-job-performance-most-prefer-gop-to-control-congress/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,49.0,
78341,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,1/21/22,1/23/22,,"",,152187,1029,rv,,rv,,1/26/22 18:47,"",https://echeloninsights.com/in-the-news/january-22-omnibus-political/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,46.0,41.0,
78328,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B+,Online,,1/19/22,1/20/22,,"",,152060,1815,rv,,rv,,1/24/22 19:48,"",https://thehill.com/homenews/campaign/591118-poll-30-percent-of-americans-say-they-approve-of-the-job-congress-is-doing,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,53.0,
78322,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Fox News/Beacon Research/Shaw & Co. Research,A,Live Phone,,1/16/22,1/19/22,,"",,152051,1001,rv,,rv,,1/23/22 12:42,"",https://www.foxnews.com/politics/fox-news-poll-voters-split-congressional-election,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,44.0,
78292,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/15/22,1/18/22,,"",,151913,1153,rv,,rv,,1/19/22 09:17,"",https://docs.cdn.yougov.com/ag4e883md3/econToplines.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,39.0,
78308,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,1/14/22,1/18/22,,"",,152052,790,rv,,rv,,1/23/22 12:42,"",https://www.nbcnews.com/politics/meet-the-press/downhill-divisive-americans-sour-nation-s-direction-new-nbc-news-n1287888,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,46.0,
78297,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online,,1/13/22,1/18/22,,"",,151934,1000,lv,,lv,,1/19/22 17:32,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/01/National-Release-January-2022.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,48.0,
78311,1302,Echelon Insights,1755,NetChoice,Echelon Insights,407,Echelon Insights,B/C,Online,,1/14/22,1/17/22,,"",,151966,1000,rv,,rv,,1/20/22 16:42,"",https://netchoice.org/media-press/new-national-poll-americans-oppose-antitrust-regulations-that-harm-american-tech/,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,44.0,
78290,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,1/15/22,1/16/22,,"",,151912,2005,rv,,rv,,1/19/22 09:17,"",https://assets.morningconsult.com/wp-uploads/2022/01/18165343/2201075_crosstabs_POLITICO_RVs_v1_SH.pdf,"",false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,42.0,
78310,1250,Trafalgar Group,"","",Trafalgar Group,338,Trafalgar Group,A-,IVR/Online/Text/Live Phone,,1/12/22,1/15/22,,"",,151961,1077,lv,,lv,,1/20/22 12:52,"",https://www.thetrafalgargroup.org/news/nat-issues-generic-ballot-0120/,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.4,55.6,
78824,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,1/12/22,1/14/22,,"",,154917,1014,a,,a,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,39.8,34.7,
78824,1709,Big Village,"","",Big Village,37,Big Village/Opinion Research Corporation,B,Online,,1/12/22,1/14/22,,"",,154925,831,rv,,rv,,4/26/22 19:46,"",https://engine-insights.com/blog/public-opinion-polling/,"",false,"",8990,2022,U.S. House,,Generic,11/8/22,general,false,42.5,41.6,
78286,399,Rasmussen (Pulse Opinion Research),"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,,1/9/22,1/13/22,,"",,151860,2500,lv,,lv,,1/18/22 12:54,"",https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_jan18,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,48.0,
78255,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/8/22,1/11/22,,"",,151723,1258,rv,,rv,,1/12/22 09:21,"",https://docs.cdn.yougov.com/jv0vlnls0q/econToplines.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,37.0,
78267,1701,NewsNation/Decision Desk HQ,"","",NewsNation,696,NewsNation,,Online,,1/10/22,1/10/22,,"",,151752,1013,rv,,rv,,1/13/22 09:25,"",https://www.newsnationnow.com/us-news/newsnation-poll-voters-trust-in-biden-health-officials-eroding/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.7,45.2,
78257,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,1/7/22,1/10/22,,"",,151739,1313,a,,a,,1/12/22 14:18,"",https://poll.qu.edu/poll-release?releaseid=3831,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,43.0,
78257,396,Quinnipiac,"","",Quinnipiac University,267,Quinnipiac University,A-,Live Phone,,1/7/22,1/10/22,,"",,151740,1178,rv,,rv,,1/12/22 14:18,"",https://poll.qu.edu/poll-release?releaseid=3831,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,44.0,
78254,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,1/8/22,1/9/22,,"",,151702,2000,rv,,rv,,1/12/22 08:56,"",https://www.politico.com/f/?id=0000017e-4c40-d41e-afff-fc5d1e740000&nname=playbook&nid=0000014f-1646-d88f-a1cf-5f46b7bd0000&nrid=0000014e-f0fe-dd93-ad7f-f8ffdfcd0001&nlid=630318,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,41.0,
78244,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,1/3/22,1/4/22,,"",,151630,1200,rv,,rv,,1/10/22 14:53,"",https://scottrasmussen.com/generic-congressional-ballot-gop-42-dems-40/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,42.0,
78174,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,1/2/22,1/4/22,,"",,151483,1201,rv,,rv,,1/5/22 09:26,"",https://docs.cdn.yougov.com/tyivpnrtkb/econToplines.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,38.0,
78366,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online,,1/2/22,1/4/22,,"",,152286,1000,rv,,rv,,1/31/22 13:06,"",https://www.winningtheissues.org/wp-content/uploads/2022/01/Winning-the-Issues-January-2022-National-Survey.pdf,"",false,REP,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,46.0,
78170,458,Suffolk,135,USA Today,Suffolk University,323,Suffolk University,B+,Live Phone,,12/27/21,12/30/21,,"",,151464,1000,rv,,rv,,1/4/22 09:10,"",https://www.usatoday.com/story/news/politics/2022/01/04/gop-midterm-red-flag-bidens-leadership-challenge-usat-suffolk-poll/9078226002/?gnt-cfr=1,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,38.5,37.3,
78169,573,Zogby,"","",Zogby Analytics,395,Zogby Interactive/JZ Analytics,B-,Online,,12/21/21,12/22/21,,"",,151460,1311,lv,,lv,,1/3/22 09:45,"",https://zogbyanalytics.com/news/1080-the-zogby-poll-congressional-voter-generic-and-congressional-voter-enthusiasm-republicans-hold-slight-edge-but-shouldn-t-breakout-the-champagne-just-yet,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.5,42.8,
78122,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,12/19/21,12/21/21,,"",,151279,1315,rv,,rv,,12/22/21 09:12,"",https://docs.cdn.yougov.com/2n20q7z489/econToplines.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,36.0,
78105,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,12/18/21,12/20/21,,"",,151258,1998,rv,,rv,,12/22/21 08:42,"",https://assets.morningconsult.com/wp-uploads/2021/12/21214204/2112154_crosstabs_POLITICO_RVs_v1_SH-1.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,41.0,41.0,
78171,1365,Change Research,576,CNBC,Change Research,48,Change Research,B-,Online,,12/17/21,12/20/21,,"",,151465,1895,rv,,rv,,1/4/22 09:10,"",https://changeresearch.com/post/cnbc-change-research-national-poll-biden-year-1-economic-report-card/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,44.0,
78176,568,YouGov,278,UMass Amherst,YouGov,391,YouGov,B+,Online,,12/14/21,12/20/21,,"",,151488,1000,a,,a,,1/5/22 12:00,"",https://polsci.umass.edu/toplines-and-crosstabs-december-2021-national-poll-elections-and-election-reform,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,37.0,
78176,568,YouGov,278,UMass Amherst,YouGov,391,YouGov,B+,Online,,12/14/21,12/20/21,,"",,151489,900,rv,,rv,,1/5/22 12:00,"",https://polsci.umass.edu/toplines-and-crosstabs-december-2021-national-poll-elections-and-election-reform,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,40.0,
78104,235,InsiderAdvantage,1457,Center for American Greatness,InsiderAdvantage,243,Opinion Savvy/InsiderAdvantage,B,,,12/17/21,12/19/21,,"",,151186,750,rv,,rv,,12/20/21 13:14,"",https://amgreatness.com/2021/12/20/poll-58-of-americans-disapprove-of-bidens-job-performance/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,48.0,
78124,1705,John Zogby Strategies,"","",John Zogby Strategies,583,John Zogby Strategies/EMI Research Solutions,B/C,Online,,12/17/21,12/17/21,,"",,151303,777,lv,,lv,,12/22/21 11:46,"",https://www.yahoo.com/now/president-bidens-approval-rating-46-204900063.html,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.5,39.6,
78164,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Online,,12/13/21,12/17/21,,"",,151427,4407,a,,a,,12/30/21 09:27,"",https://www.ipsos.com/en-us/news-polls/over-half-americans-believe-countrys-economy-headed-wrong-direction-122921,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,40.0,33.0,
78073,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,12/12/21,12/14/21,,"",,151085,1267,rv,,rv,,12/15/21 09:04,"",https://docs.cdn.yougov.com/gv7knlmw7y/econToplines.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,38.0,
78078,1597,Beacon Research/Shaw & Company,1745,Fox Business,Beacon Research/Shaw & Company Research,103,Fox News/Beacon Research/Shaw & Co. Research,A,Live Phone,,12/11/21,12/14/21,,"",,151108,1002,rv,,rv,,12/15/21 20:26,"",https://www.foxbusiness.com/politics/voters-think-biden-making-inflation-worse,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,43.0,
78080,399,Rasmussen (Pulse Opinion Research),"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,IVR/Online,,12/8/21,12/14/21,,"",,151110,2500,lv,,lv,,12/16/21 13:02,no polling 12/10-11,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_dec16,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,48.0,
78074,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,12/11/21,12/13/21,,"",,151084,1998,rv,,rv,,12/15/21 09:04,"",https://www.politico.com/f/?id=0000017d-bc86-d3d7-a37d-be9e2a280000,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,43.0,42.0,
78069,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,Online,,12/9/21,12/13/21,,"",,151035,1020,rv,,rv,,12/14/21 14:03,"",https://echeloninsights.com/in-the-news/december-omnibus-politics/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,47.0,45.0,
78101,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,12/9/21,12/13/21,,"",,151412,1558,a,,a,,12/27/21 09:01,"",https://news.yahoo.com/poll-just-1-in-4-americans-want-biden-or-trump-to-run-again-in-2024-190141237.html,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,39.0,31.0,
78101,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online,,12/9/21,12/13/21,,"",,151413,1163,rv,,rv,,12/27/21 09:01,"",https://news.yahoo.com/poll-just-1-in-4-americans-want-biden-or-trump-to-run-again-in-2024-190141237.html,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,35.0,
78093,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,IVR/Online/Text,,12/8/21,12/11/21,,"",,151144,1200,rv,,rv,,12/17/21 10:22,"",https://scottrasmussen.com/generic-ballot-republicans-44-democrats-38/,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,38.0,44.0,
78118,1691,Schoen Cooperman,"","",Schoen Cooperman Research,301,Schoen Cooperman Research,B/C,Online/Text,,12/2/21,12/9/21,,"",,151242,800,lv,,lv,,12/21/21 20:00,"",https://thehill.com/opinion/white-house/586418-the-democratic-partys-deterioration-is-shattering-hope-for-the-midterms,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,45.0,48.0,
78014,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online,,12/4/21,12/7/21,,"",,150862,1265,rv,,rv,,12/8/21 09:13,"",https://docs.cdn.yougov.com/o8u558c9sy/econTabReport.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,42.0,39.0,
77986,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B,Online,,12/4/21,12/6/21,,"",,150869,2000,rv,,rv,,12/8/21 09:34,"",https://assets.morningconsult.com/wp-uploads/2021/12/08091802/2112027_crosstabs_POLITICO_RVs_v2_SH.pdf,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,44.0,41.0,
78039,1292,Hart Research Associates/Public Opinion Strategies,576,CNBC,Hart Research Associates/Public Opinion Strategies,221,NBC News/The Wall Street Journal,B+,Live Phone,,12/1/21,12/4/21,,"",,150974,800,a,,a,,12/10/21 09:42,"",https://www.cnbc.com/2021/12/10/public-view-on-bidens-handling-of-covid-and-the-economy-takes-another-hit-cnbc-survey-shows.html,538,false,,8990,2022,U.S. House,,Generic,11/8/22,general,false,34.0,44.0,
